gene	tpm
YMR311C	85.4184
YMR312W	22.68044
YMR313C	41.4369
YMR314W	244.6703
YMR315W	232.1886
YMR315W-A	453.007
YMR316C-A	31.4202
YMR316C-B	6.0298
YMR316W	66.6886
YMR317W	9.87194
YMR318C	294.764
YMR319C	50.595
YMR320W	19.2552
YMR321C	7.49651
YMR322C	0.504273
YMR323W	0.277786
YMR324C	1.71315
YMR325W	0
YMR326C	0
YNCA0001W	39.4244
YNCA0002W	0.164576
YNCA0003W	0
YNCA0004W	53.357
YNCA0005W	88.5885
YNCA0006C	41.7811
YNCB0001W	31.6441
YNCB0002W	72.986
YNCB0003W	98.3731
YNCB0004W	0
YNCB0005C	35.1959
YNCB0006W	41.7811
YNCB0007W	100.388
YNCB0008W	7.77568
YNCB0009C	379.482
YNCB0010W	86.7667
YNCB0011C	114.5
YNCB0012W	31.6441
YNCB0013W	66.2319
YNCB0014W	7.31138
YNCB0015W	9.91496
YNCB0016W	54.0489
YNCB0017C	5.03939
YNCB0018W	34.3248
YNCB0019C	3477.74
YNCC0001C	34.3248
YNCC0002W	88.5885
YNCC0003C	1765.39
YNCC0004C	215.974
YNCC0005W	53.3016
YNCC0006C	2648.86
YNCC0007C	35.1959
YNCC0008W	6.62319
YNCC0009C	296.974
YNCC0010C	7.81619
YNCC0011W	0
YNCC0012C	791.05
YNCC0013W	84.2865
YNCC0014W	100.388
YNCC0015W	8.8752
YNCD0001W	35.1959
YNCD0002C	4754.39
YNCD0003W	277.59
YNCD0004W	5.3757
YNCD0005C	100.388
YNCD0006W	41.7811
YNCD0007C	114.5
YNCD0008W	31.6441
YNCD0009W	7.81619
YNCD0010C	83.9536
YNCD0011W	9.91496
YNCD0012W	54.0489
YNCD0013C	39.3301
YNCD0014C	7.81619
YNCD0015C	0
YNCD0016C	7.81619
YNCD0017W	52.0068
YNCD0018W	40.5375
YNCD0019C	41.7811
YNCD0020W	35.1959
YNCD0021C	0
YNCD0022C	118.953
YNCD0023C	75.229
YNCD0024C	941.197
YNCD0025W	23.6461
YNCD0026W	296.974
YNCD0027C	8.63895
YNCD0028W	0
YNCD0029C	296.974
YNCD0030W	2258.2
YNCD0031C	88.5885
YNCD0032C	827.634
YNCD0033W	6.68884
YNCD0034C	1.91257
YNCE0001C	478.481
YNCE0002W	1498.46
YNCE0003W	6.86512
YNCE0004C	35.1959
YNCE0005W	41.7811
YNCE0006W	6.62319
YNCE0007C	4305.1
YNCE0008C	7.19912
YNCE0009C	296.974
YNCE0010W	9.91496
YNCE0011C	1762.02
YNCE0012W	34.3248
YNCE0013W	360.367
YNCE0014W	7.81619
YNCE0015C	231.247
YNCE0016C	53.357
YNCE0017W	165.79
YNCE0018W	34.3248
YNCE0019W	12142.5
YNCE0020C	570.971
YNCE0021C	360.367
YNCE0022C	296.974
YNCE0023W	54.7444
YNCE0024W	85171.4
YNCE0025C	0
YNCE0026W	54.7444
YNCE0027C	34.3248
YNCE0028C	39.3301
YNCE0029C	0
YNCF0001C	0
YNCF0002W	0.164576
YNCF0003C	8.67914
YNCF0004C	53.3016
YNCF0005C	72.986
YNCF0006W	35.1959
YNCF0007W	40.5375
YNCF0008C	35.1959
YNCF0009C	0
YNCF0010C	0.0873436
YNCF0011C	5.3757
YNCF0012C	40.5375
YNCF0013W	1.2414
YNCF0014C	296.974
YNCG0001C	0
YNCG0002C	54.7444
YNCG0003C	360.367
YNCG0004W	277.59
YNCG0005W	296.974
YNCG0006C	7.92289
YNCG0007C	296.974
YNCG0008W	88.5885
YNCG0009C	4.09537
YNCG0010W	7635.36
YNCG0011W	360.367
YNCG0012W	34.3248
YNCG0013W	27802.6
YNCG0014C	0
YNCG0015C	361.906
YNCG0016C	34.3248
YNCG0017W	9.91496
YNCG0018C	54.7444
YNCG0019W	88.5885
YNCG0020C	72.986
YNCG0021W	54.0489
YNCG0022W	34.3248
YNCG0023C	54.0489
YNCG0024W	3587.35
YNCG0025C	41.7811
YNCG0026W	661.022
YNCG0027W	65.4668
YNCG0028W	47.1215
YNCG0029C	277.59
YNCG0030C	5.03939
YNCG0031W	53.3016
YNCG0032W	9.91496
YNCG0033W	0
YNCG0034W	5.3757
YNCG0035W	0
YNCG0036W	53.357
YNCG0037W	54.7444
YNCG0038C	9.91496
YNCG0039W	35.1959
YNCG0040C	88.5885
YNCG0041W	296.974
YNCG0042C	4.09537
YNCG0043C	35.1959
YNCG0044C	1962.6
YNCG0045C	11857.5
YNCG0046W	65.4668
YNCG0047C	3.77485
YNCG0048W	3.39856
YNCG0049W	5.41293
YNCH0001W	360.367
YNCH0002C	54.7444
YNCH0003C	100.388
YNCH0004C	41.7811
YNCH0005W	7.81619
YNCH0006C	5.3757
YNCH0007W	431.916
YNCH0008W	431.916
YNCH0009C	72.986
YNCH0010C	72.986
YNCH0011W	4.57443
YNCH0012W	5942.98
YNCH0013C	0.164576
YNCH0014W	0
YNCH0015W	0
YNCH0016C	118.953
YNCI0001W	4.50281
YNCI0002W	100.388
YNCI0003C	0
YNCI0004W	0
YNCI0005W	0
YNCI0006W	231.247
YNCI0007C	296.974
YNCI0008C	54.0489
YNCI0009W	100.388
YNCI0010C	54.0489
YNCI0011W	34.3248
YNCI0012	4.30947
YNCI0013W	0
YNCJ0001C	100.388
YNCJ0002C	34.3248
YNCJ0003C	6756.62
YNCJ0004C	22172.6
YNCJ0005C	5.3757
YNCJ0006W	54.0489
YNCJ0007C	15963.9
YNCJ0008W	0
YNCJ0009C	0
YNCJ0010W	40.5375
YNCJ0011W	9.91496
YNCJ0012W	54.0489
YNCJ0013C	54.0489
YNCJ0014C	9.91496
YNCJ0015W	54.7444
YNCJ0016C	23.6461
YNCJ0017C	35.1959
YNCJ0018W	296.974
YNCJ0019C	4.09537
YNCJ0020W	23.6461
YNCJ0021C	31.6441
YNCJ0022C	6.62319
YNCJ0023C	41.7811
YNCJ0024W	35.1959
YNCJ0025W	4.31947
YNCJ0026W	54.0489
YNCJ0027C	40.5375
YNCJ0028C	12.3702
YNCJ0029W	33.5086
YNCJ0030W	3108.68
YNCK0001W	1034.55
YNCK0002C	10.0788
YNCK0003W	53.3016
YNCK0004W	31.6441
YNCK0005C	34.3248
YNCK0006C	9.91496
YNCK0007W	296.974
YNCK0008W	5.3757
YNCK0009W	0
YNCK0010W	4.09537
YNCK0011C	54.7444
YNCK0012C	360.367
YNCK0013W	923.5
YNCK0014W	54.7444
YNCK0015C	0
YNCK0016W	88.5885
YNCK0017W	39.3301
YNCK0018C	54.0489
YNCK0019W	5.3757
YNCK0020C	1875.92
YNCK0021W	277.59
YNCL0001W	0.164576
YNCL0002C	41.7811
YNCL0003W	4369.26
YNCL0004C	53.357
YNCL0005C	188.185
YNCL0006W	170.345
YNCL0007W	39.3301
YNCL0008W	54.0489
YNCL0009C	7.81619
YNCL0010C	4.49667
YNCL0011C	13.6432
YNCL0012C	5779.62
YNCL0013C	301.902
YNCL0014C	8003.91
YNCL0015C	190.714
YNCL0016C	276.078
YNCL0017C	1485.69
YNCL0018W	492.32
YNCL0019C	13.6432
YNCL0020C	4.49667
YNCL0021C	5779.62
YNCL0022C	301.902
YNCL0023C	8003.91
YNCL0024C	190.714
YNCL0025C	276.078
YNCL0026C	1485.69
YNCL0027W	117.755
YNCL0028W	117.755
YNCL0029W	117.755
YNCL0030W	117.755
YNCL0031W	492.32
YNCL0032C	33.5086
YNCL0033C	19.5025
YNCL0034W	88.5885
YNCL0035C	5.3757
YNCL0036C	54.7444
YNCL0037W	33.5086
YNCL0038W	0
YNCL0039W	0
YNCL0040W	54.0489
YNCL0041C	75.9273
YNCL0042C	64.3209
YNCL0043C	699.854
YNCL0044W	34.3248
YNCL0045W	296.604
YNCL0046W	580.563
YNCL0047W	277.59
YNCL0048W	3874.77
YNCL0049C	31.6441
YNCL0050C	53.3016
YNCL0051C	0
YNCM0001W	5.17679
YNCM0002C	800.978
YNCM0003W	0
YNCM0004C	9.91496
YNCM0005C	0
YNCM0006W	40.5375
YNCM0007C	35.1959
YNCM0008C	0.164576
YNCM0009C	41.7811
YNCM0010W	41.8784
YNCM0011W	58.9534
YNCM0012W	0
YNCM0013W	0
YNCM0014W	0
YNCM0015W	0
YNCM0016W	1.20227
YNCM0017W	22.9717
YNCM0018C	5.3757
YNCM0019W	72.986
YNCM0020W	360.367
YNCM0021C	54.7444
YNCM0022C	4.09537
YNCM0023C	54.7444
YNCM0024W	54.0489
YNCM0025C	296.974
YNCM0026C	0
YNCM0027W	88.5885
YNCM0028C	23.6461
YNCM0029C	54.7444
YNCM0030W	12456.4
YNCM0031W	2439.77
YNCM0032C	156.378
YNCM0033C	9.91496
YNCM0034C	1002.83
YNCM0035C	5.3757
YNCM0036C	66.2319
YNCM0037W	40.5375
YNCN0001W	440.586
YNCN0002C	0
YNCN0003W	53.3016
YNCN0004W	100.388
YNCN0005C	4072.11
YNCN0006W	75.229
YNCN0007W	88.5885
YNCN0008C	19.1224
YNCN0009W	0.164576
YNCN0010C	100.388
YNCN0011W	0.164576
YNCN0012C	0
YNCN0013W	5605.07
YNCN0014W	253.323
YNCN0015W	0
YNCN0016C	215.974
YNCN0017W	53.3016
YNCN0018W	366.478
YNCN0019C	1421.52
YNCN0020C	31.6441
YNCO0001C	0
YNCO0002W	100.388
YNCO0003C	0
YNCO0004C	35.1959
YNCO0005W	53.3016
YNCO0006W	383.979
YNCO0007W	218.07
YNCO0008W	0
YNCO0009W	35.1959
YNCO0010W	40.5375
YNCO0011W	0.164576
YNCO0012C	39.3301
YNCO0013C	100.388
YNCO0014C	5668.27
YNCO0015C	240.857
YNCO0016W	277.59
YNCO0017W	0.164576
YNCO0018W	53.3016
YNCO0019W	54.0489
YNCO0020C	1.43982
YNCO0021C	33.23
YNCO0022C	193.447
YNCO0023W	6.62319
YNCO0024C	3046.22
YNCO0025W	42668.7
YNCO0026W	2405.55
YNCO0027C	2198.06
YNCO0028W	1547.29
YNCO0029C	53.357
YNCO0030W	23.6461
YNCO0031W	1.45726
YNCP0001C	4.09537
YNCP0002W	6.25082
YNCP0003W	0
YNCP0004C	34.3248
YNCP0005C	8807.51
YNCP0006C	6.62319
YNCP0007C	5.03939
YNCP0008C	72.986
YNCP0009W	35.1959
YNCP0010W	296.974
YNCP0011C	72.986
YNCP0012W	231.247
YNCP0013C	0
YNCP0014C	1611.78
YNCP0015C	0
YNCP0016W	65.4668
YNCP0017C	277.59
YNCP0018C	5.03939
YNCP0019W	53.3016
YNCP0020W	0
YNCP0021W	2722.94
YNCP0022W	5.3757
YNCP0023W	35.1959
YNCP0024C	0
YNCP0025W	8.67911
YNCP0026W	3.71026
YNL001W	38.5062
YNL002C	116.28524
YNL003C	39.6903
YNL004W	45.33801
YNL005C	61.0066
YNL006W	93.5249
YNL007C	266.45
YNL008C	16.9495
YNL009W	8.6841
YNL010W	90.8323
YNL011C	15.9855
YNL012W	8.2247
YNL013C	1.92316
YNL014W	5.99583
YNL015W	592.964
YNL016W	160.5267
YNL017C	46.3347
YNL018C	2.88884
YNL019C	10.3175
YNL020C	17.563
YNL021W	29.03748
YNL022C	50.9285
YNL023C	43.0639
YNL024C	25.1758
YNL024C-A	54.499
YNL025C	12.62817
YNL026W	45.2799
YNL027W	29.0151
YNL028W	2.27726
YNL029C	21.58706
YNL030W	330.0073
YNL031C	395.956
YNL032W	41.5258
YNL033W	12.6984
YNL034W	2.67118
YNL035C	47.2072
YNL036W	80.77415
YNL037C	256.12835
YNL038W	28.40698
YNL039W	22.28184
YNL040C-A	74.8106
YNL040W	35.1047
YNL041C	24.2232
YNL042W	13.93214
YNL042W-B	54.48
YNL043C	8.69616
YNL044W	96.9397
YNL045W	51.3441
YNL046W	42.9202
YNL047C	14.28048991
YNL048W	34.23283
YNL049C	47.3341
YNL050C	33.08074
YNL051W	24.26532
YNL052W	97.757
YNL053W	35.6770224441
YNL054W	22.85
YNL054W-A	6.61027
YNL054W-B	43.6969
YNL055C	520.897
YNL056W	29.22667
YNL057W	31.5117
YNL058C	35.7735
YNL059C	31.547000326618
YNL061W	113.4017
YNL062C	63.2578
YNL063W	20.090463
YNL064C	442.187
YNL065W	142.453
YNL066W	132.2535
YNL067W	226.9387
YNL067W-A	1.30024
YNL067W-B	4.49723
YNL068C	13.1052
YNL069C	784.19
YNL070W	302.598
YNL071W	169.7541
YNL072W	18.70789
YNL073W	41.6227
YNL074C	39.1236
YNL075W	66.6888
YNL076W	22.317
YNL077W	14.6614
YNL078W	92.956
YNL079C	314.9569
YNL080C	48.4938
YNL081C	109.0918
YNL082W	9.14045000141769
YNL083W	15.8633
YNL084C	71.8284
YNL085W	137.3829
YNL086W	32.0799
YNL087W	47.9959
YNL088W	25.9821
YNL089C	1.33694
YNL090W	32.12867
YNL091W	28.033
YNL092W	7.70953000056697
YNL093W	4.72942
YNL094W	51.244
YNL095C	20.04706
YNL096C	273.2889
YNL097C	21.8565
YNL097C-B	31.2238
YNL097W-A	0
YNL098C	82.6749
YNL099C	38.29508
YNL100W	59.0858
YNL101W	41.6902
YNL102W	15.9546
YNL103W	36.82682905
YNL103W-A	11.6349
YNL104C	154.6114
YNL105W	10.5926
YNL106C	9.6325
YNL107W	24.8981
YNL108C	58.3192
YNL109W	0.747252
YNL110C	92.8686
YNL111C	57.1742
YNL112W	273.7142
YNL113W	56.5792
YNL114C	89.80054
YNL115C	6.40717
YNL116W	8.01837
YNL117W	5.46993
YNL118C	33.941858415
YNL119W	42.1493
YNL120C	1.23712
YNL121C	133.33
YNL122C	94.7519
YNL123W	89.9774
YNL124W	33.9682
YNL125C	21.12087
YNL126W	12.8745
YNL127W	18.7906
YNL128W	6.5076
YNL129W	16.0636
YNL130C	120.73165
YNL130C-A	7.80141
YNL131W	208.4639
YNL132W	62.6603
YNL133C	16.3851
YNL134C	228.0364
YNL135C	453.184
YNL136W	6.60419
YNL137C	49.5101
YNL138W	118.8256
YNL138W-A	26.1167
YNL139C	26.602
YNL140C	8.98932
YNL141W	130.3407
YNL142W	9.99109
YNL143C	63.7611
YNL144C	22.9866
YNL144W-A	0
YNL145W	842.346
YNL146C-A	10.8418
YNL146W	4.23227
YNL147W	66.7247
YNL148C	12.3023
YNL149C	176.9602
YNL150W	76.5558
YNL151C	34.8909
YNL152W	17.39429
YNL153C	96.8755
YNL154C	82.0342
YNL155C-A	81.7952
YNL155W	139.7297
YNL156C	62.82567
YNL157W	116.1976
YNL158W	17.2604
YNL159C	32.0755
YNL160W	403.355
YNL161W	30.9263
YNL162W	615.2829
YNL162W-A	15.51645
YNL163C	44.1455
YNL164C	20.16353
YNL165W	20.88483
YNL166C	20.87393
YNL167C	12.82179
YNL168C	56.9127
YNL169C	40.6024
YNL170W	8.76493
YNL171C	29.3933
YNL172W	12.3811
YNL173C	49.8017
YNL174W	24.0946
YNL175C	47.5189
YNL176C	11.047492
YNL177C	0
YNL178W	561.6777
YNL179C	6.24777
YNL180C	44.70938
YNL181W	51.4784
YNL182C	75.4077
YNL183C	24.4209
YNL184C	0
YNL185C	91.8666
YNL186W	78.928
YNL187W	21.3096
YNL188W	13.89201
YNL189W	148.5368
YNL190W	300.872
YNL191W	37.30673
YNL192W	79.6036
YNL193W	24.25747
YNL194C	7.3509
YNL195C	13.3026
YNL196C	5.26737
YNL197C	20.24362
YNL198C	4.53444
YNL199C	45.7227000446624
YNL200C	54.38805
YNL201C	69.6196
YNL202W	20.0315
YNL203C	8.15883
YNL204C	13.1946
YNL205C	3.28727
YNL206C	33.96786
YNL207W	54.3453
YNL208W	382.869
YNL209W	417.867
YNL210W	7.61452
YNL211C	22.5318
YNL212W	41.950301647
YNL213C	44.85964
YNL214W	16.36785
YNL215W	4.40497
YNL216W	50.5846
YNL217W	45.0333
YNL218W	18.87898
YNL219C	60.5693000411579
YNL220W	149.8506
YNL221C	50.3524
YNL222W	28.4843
YNL223W	12.77873
YNL224C	17.47836
YNL225C	12.774700130021
YNL226W	1.23478
YNL227C	14.307
YNL228W	2.49045
YNL229C	81.7864
YNL230C	18.9298
YNL231C	78.799
YNL232W	72.5576
YNL233W	17.6286
YNL234W	59.8771
YNL235C	4.83601
YNL236W	27.65525
YNL237W	16.219
YNL238W	51.192382
YNL239W	94.8967
YNL240C	39.9144
YNL241C	122.342
YNL242W	17.5623
YNL243W	72.4776
YNL244C	486.006
YNL245C	13.91573
YNL246W	42.21237
YNL247W	79.5045
YNL248C	142.451
YNL249C	15.5093
YNL250W	13.3983
YNL251C	92.75890506586
YNL252C	59.1307
YNL253W	29.648856276
YNL254C	4.08155
YNL255C	373.8408
YNL256W	47.82571
YNL257C	14.1171
YNL258C	20.9631
YNL259C	27.6395
YNL260C	32.9457
YNL261W	28.21184
YNL262W	12.5206
YNL263C	78.35055
YNL264C	55.5937
YNL265C	19.42267
YNL266W	4.5122
YNL267W	29.7065
YNL268W	115.019
YNL269W	3.29776
YNL270C	2.45791
YNL271C	22.621
YNL272C	23.27937
YNL273W	13.3632
YNL274C	35.338900000683
YNL275W	27.6051
YNL276C	5.17795
YNL277W	13.9563
YNL277W-A	7.60632
YNL278W	7.63503
YNL279W	8.39002
YNL280C	44.935312427
YNL281W	611.992
YNL282W	0
YNL283C	21.56819
YNL284C	64.0997
YNL284C-A	13.7518
YNL284C-B	27.3965
YNL285W	71.4733
YNL286W	13.6068
YNL287W	107.586
YNL288W	43.65649
YNL289W	57.6515
YNL290W	50.3663
YNL291C	28.982672
YNL292W	36.5441
YNL293W	19.5953674
YNL294C	31.9355
YNL295W	23.24072
YNL296W	32.3075
YNL297C	27.1518
YNL298W	19.0405
YNL299W	19.11883242
YNL300W	19.66189
YNL301C	249.1072
YNL302C	405.9652
YNL303W	0.218357
YNL304W	10.683
YNL305C	63.2583
YNL306W	93.1369
YNL307C	94.747
YNL308C	32.7067
YNL309W	7.4902
YNL310C	24.0721252
YNL311C	13.3623
YNL312W	107.208
YNL313C	49.088
YNL314W	15.72871
YNL315C	68.2772
YNL316C	22.85267
YNL317W	29.07301
YNL318C	0.64516
YNL319W	0.583709
YNL320W	25.7653
YNL321W	19.1949
YNL322C	152.1456
YNL323W	36.60321022
YNL324W	4.00554
YNL325C	11.371574
YNL326C	22.8631
YNL327W	179.5649
YNL328C	14.27466
YNL329C	19.319
YNL330C	44.3952
YNL331C	15.27336
YNL332W	2.06572
YNL333W	15.7296
YNL334C	13.6757
YNL335W	10.077
YNL336W	9.73593
YNL337W	0.615774
YNL338W	0
YNL339C	11.0471
YNL339W-A	8.9642
YNL339W-B	0
YNR001C	188.3346
YNR001W-A	4.74113
YNR002C	13.7244
YNR003C	31.7666
YNR003W-A	0
YNR004W	13.5876
YNR005C	8.38336
YNR006W	20.94481
YNR007C	13.30877
YNR008W	28.457065364
YNR009W	7.58309
YNR010W	16.50605
YNR011C	16.55204
YNR012W	35.836977406
YNR013C	27.9935
YNR014W	17.431800325345
YNR015W	55.5894
YNR016C	131.903
YNR017W	42.5442
YNR018W	114.9174
YNR019W	68.9237
YNR020C	20.9176
YNR021W	89.7001
YNR022C	43.8165
YNR023W	18.362800576527
YNR024W	28.7506
YNR025C	0.252792
YNR026C	33.623585
YNR027W	35.87794
YNR028W	32.20835
YNR029C	25.52917294
YNR030W	50.6085000013723
YNR031C	23.8302
YNR032C-A	38.5278
YNR032W	37.145622
YNR033W	37.41473
YNR034W	13.792485
YNR034W-A	36.52197
YNR035C	129.824
YNR036C	148.0342
YNR037C	137.6833
YNR038W	66.3636
YNR039C	29.32
YNR040W	36.80496
YNR041C	8.53415
YNR042W	0
YNR043W	116.2304
YNR044W	6.24891
YNR045W	11.67520650598
YNR046W	136.4068
YNR047W	30.2923
YNR048W	33.6184
YNR049C	44.2438
YNR050C	55.3627
YNR051C	106.5185
YNR052C	65.0986
YNR053C	130.6377
YNR054C	38.7791
YNR055C	27.15136
YNR056C	10.9298
YNR057C	9.08273
YNR058W	6.94659
YNR059W	23.1221
YNR060W	11.7256
YNR061C	50.3611
YNR062C	10.0892
YNR063W	10.9991
YNR064C	11.8167
YNR065C	17.7165
YNR066C	12.9549
YNR067C	141.7827
YNR068C	9.510410265785
YNR069C	7.83511
YNR070W	8.62761
YNR071C	12.4334
YNR072W	7.56365
YNR073C	7.01634
YNR074C	26.1953
YNR075C-A	0
YNR075W	8.83159
YNR076W	9.3297
YNR077C	0
YOL001W	24.5439
YOL002C	64.4639
YOL003C	29.8836
YOL004W	48.2165
YOL005C	143.0122
YOL006C	39.68455
YOL007C	50.40425
YOL008W	23.32131
YOL009C	19.5523
YOL010W	68.7762
YOL011W	111.734
YOL012C	45.8608
YOL013C	27.14507
YOL013W-A	168.701
YOL013W-B	1.16782
YOL014W	15.05148
YOL015W	4.31618
YOL016C	75.659
YOL017W	4.75287
YOL018C	22.60719
YOL019W	51.0869
YOL019W-A	6.83092
YOL020W	105.823
YOL021C	80.77143
YOL022C	55.7831
YOL023W	13.75021
YOL024W	2.33168
YOL025W	15.1063266
YOL026C	39.09551
YOL027C	61.84106
YOL028C	23.7249
YOL029C	22.12199
YOL030W	133.6769
YOL031C	50.2387
YOL032W	19.91755
YOL033W	18.33498
YOL034W	9.3976679
YOL035C	51.11
YOL036W	34.153
YOL037C	23.6739
YOL038C-A	30.8671
YOL038W	328.486
YOL039W	845.5588
YOL040C	734.209
YOL041C	85.6634
YOL042W	25.88535
YOL043C	12.58118
YOL044W	18.51378
YOL045W	37.4056
YOL046C	26.2843
YOL047C	14.7626
YOL048C	36.9164
YOL049W	52.2598
YOL050C	28.0842
YOL051W	24.3696
YOL052C	58.98490088189
YOL052C-A	31.9096
YOL053W	19.62801
YOL054W	15.826543
YOL055C	21.6216
YOL056W	24.38265108
YOL057W	41.29076
YOL058W	97.6294
YOL059W	62.5442
YOL060C	25.0294
YOL061W	127.51
YOL062C	57.0129
YOL063C	27.3308
YOL064C	43.2664
YOL065C	16.13889
YOL066C	21.60809
YOL067C	21.73388
YOL068C	48.3583
YOL069W	14.4191
YOL070C	30.0429
YOL071W	55.3765
YOL072W	21.0695
YOL073C	37.0573000097972
YOL075C	15.646
YOL076W	30.9086
YOL077C	163.329
YOL077W-A	270.6924
YOL078W	13.5465
YOL079W	1.47789
YOL080C	41.1109
YOL081W	48.8644
YOL082W	40.219
YOL083C-A	0
YOL083W	10.5660000983652
YOL084W	5.21799
YOL085C	0
YOL085W-A	8.14922
YOL086C	6306.72
YOL086W-A	34.83161
YOL087C	37.514
YOL088C	60.0407
YOL089C	16.9006
YOL090W	26.00158
YOL091W	2.70309
YOL092W	49.1158
YOL093W	34.1426
YOL094C	33.6146
YOL095C	5.714461
YOL096C	23.8414
YOL097C	95.9356
YOL097W-A	8.82896
YOL098C	102.9598934
YOL099C	6.13285
YOL100W	11.563
YOL101C	23.4817
YOL102C	32.6178
YOL103W	40.06824
YOL103W-A	0
YOL103W-B	90.8171
YOL104C	39.0278
YOL105C	10.9699
YOL106W	0.759593
YOL107W	13.17723
YOL108C	15.5368
YOL109W	1123.014
YOL110W	9.91856
YOL111C	42.9747
YOL112W	14.8629
YOL113W	15.13046
YOL114C	10.26311
YOL115W	29.297500382778
YOL116W	31.785200002311
YOL117W	8.89337
YOL118C	157.502
YOL119C	34.6315
YOL120C	705.1393
YOL121C	374.7524
YOL122C	37.04061
YOL123W	85.9763
YOL124C	69.6486
YOL125W	30.15333
YOL126C	23.84816
YOL127W	944.6182
YOL128C	18.62522
YOL129W	172.4811
YOL130W	42.73434
YOL131W	21.8888
YOL132W	4.89409
YOL133W	71.756
YOL134C	1.95357
YOL135C	12.13817
YOL136C	102.8034
YOL137W	15.50251
YOL138C	13.2139
YOL139C	420.251
YOL140W	58.0132
YOL141W	15.7803
YOL142W	86.5681
YOL143C	103.4044
YOL144W	21.2155
YOL145C	45.7987
YOL146W	41.8655
YOL147C	22.5181
YOL148C	27.1838
YOL149W	44.1283
YOL150C	0
YOL151W	165.5658
YOL152W	9.268
YOL154W	14.5964000069831
YOL155C	51.5931
YOL155W-A	371.513
YOL156W	23.8904
YOL157C	7.71486
YOL158C	46.2946
YOL159C	26.1285
YOL159C-A	14.092147
YOL160W	7.5118
YOL161C	0.311033
YOL162W	6.45924
YOL163W	15.5062
YOL164W	17.8602
YOL164W-A	9.41415
YOL165C	0.592524
YOL166C	0.520615
YOL166W-A	0
YOR001W	62.8153701
YOR002W	46.5889
YOR003W	11.9766
YOR004W	49.4136
YOR005C	13.4871
YOR006C	41.9061
YOR007C	882.144
YOR008C	87.6038
YOR008C-A	57.2136
YOR008W-B	179.754
YOR009W	4.73691
YOR010C	4.193114
YOR011W	12.7828
YOR011W-A	4.92168
YOR012W	26.7507
YOR013W	14.78893
YOR014W	42.0877
YOR015W	0
YOR016C	62.9674
YOR017W	19.1134
YOR018W	20.0615
YOR019W	7.18749
YOR020C	1643.255
YOR020W-A	53.1781
YOR021C	98.8751
YOR022C	6.19939
YOR023C	12.748525657
YOR024W	0.377593
YOR025W	16.850608
YOR026W	24.59782
YOR027W	1120.056
YOR028C	7.152823
YOR029W	1.76396
YOR030W	23.8251
YOR032C	4.82639
YOR032W-A	2.65396
YOR033C	22.255424
YOR034C	16.0687
YOR034C-A	12.8206
YOR035C	25.5676
YOR036W	35.030747
YOR037W	27.8275
YOR038C	20.65
YOR039W	71.8592
YOR040W	34.2183
YOR041C	7.62202
YOR042W	73.9394
YOR043W	60.3286
YOR044W	31.05062
YOR045W	174.9988
YOR046C	103.7837
YOR047C	37.20458
YOR048C	57.2871
YOR049C	12.7809282667
YOR050C	10.582
YOR051C	72.4648
YOR052C	341.399000190127
YOR053W	1.0179
YOR054C	18.9567
YOR055W	0
YOR056C	56.9661
YOR057W	40.669
YOR058C	9.42082
YOR059C	40.2615
YOR060C	30.2139
YOR061W	72.5137
YOR062C	32.83694
YOR063W	1432.2855
YOR064C	18.90865
YOR065W	30.9621
YOR066W	7.3337163
YOR067C	26.03036
YOR068C	7.45254
YOR069W	30.85887
YOR070C	18.0617368
YOR071C	19.1521
YOR072W	8.76392
YOR072W-A	17.1825
YOR072W-B	124.583
YOR073W	7.31133
YOR073W-A	4.23227
YOR074C	13.63648
YOR075W	25.2984
YOR076C	15.03712
YOR077W	5.19679
YOR078W	79.2849
YOR079C	26.7033
YOR080W	13.2772
YOR081C	13.7518686695
YOR082C	2.0098
YOR083W	2.948474
YOR084W	6.60847
YOR085W	40.32527
YOR086C	57.4158
YOR087W	28.99092
YOR089C	69.9274
YOR090C	31.4599
YOR091W	79.9317
YOR092W	35.5278
YOR093C	15.5749
YOR094W	23.23612
YOR095C	47.1607
YOR096W	407.1263
YOR097C	34.7834
YOR098C	46.63340164529
YOR099W	125.1136
YOR100C	5.34354
YOR101W	109.3275
YOR102W	54.4027
YOR103C	53.4638
YOR104W	18.1018
YOR105W	13.6597
YOR106W	26.4105
YOR107W	37.4426
YOR108C-A	0
YOR108W	63.8864
YOR109W	49.69
YOR110W	25.0672
YOR111W	16.3596
YOR112W	23.8305
YOR113W	20.9006
YOR114W	2.82868
YOR115C	33.93305
YOR116C	58.8326
YOR117W	205.308
YOR118W	15.5018
YOR119C	25.91431
YOR120W	45.7524
YOR121C	0
YOR122C	682.98
YOR123C	18.703442
YOR124C	52.48344794
YOR125C	30.98949
YOR126C	21.44743
YOR127W	28.6940479
YOR128C	97.6506
YOR129C	10.3703
YOR130C	17.05724
YOR131C	28.5356
YOR132W	38.6437
YOR133W	404.371
YOR134W	31.4432
YOR135C	322.46
YOR136W	770.161
YOR137C	23.3759
YOR138C	34.121
YOR139C	3.8744
YOR140W	8.81859
YOR141C	32.90405
YOR142W	110.7311
YOR142W-A	0
YOR142W-B	138.398
YOR143C	22.71171
YOR144C	15.7876
YOR145C	168.2269
YOR146W	70.81328
YOR147W	29.32323
YOR148C	23.41877
YOR149C	20.710882822
YOR150W	92.9136
YOR151C	139.8456
