gene	tpm
YOR142W-B	75.2594
YOR143C	23.7833
YOR144C	13.374
YOR145C	139.1505
YOR146W	35.54916
YOR147W	19.674934253
YOR148C	15.21887
YOR149C	23.63285
YOR150W	77.4475
YOR151C	118.8038
YOR152C	12.9414
YOR153W	768.543
YOR154W	22.8617
YOR155C	21.58053
YOR156C	8.95039
YOR157C	125.7621
YOR158W	25.21467
YOR159C	25.39709
YOR160W	20.56764
YOR161C	13.2764
YOR161C-C	46.3605
YOR161W-A	0
YOR161W-B	0.96038
YOR162C	28.3451
YOR163W	15.91057
YOR164C	83.09552
YOR165W	48.0223
YOR166C	22.96075
YOR167C	3088.17
YOR168W	148.1446
YOR169C	16.7392
YOR170W	0
YOR171C	22.35509
YOR172W	13.5555
YOR173W	3.63748
YOR174W	17.87469
YOR175C	82.1991
YOR176W	65.04260562741
YOR177C	1.31382
YOR178C	1.71663
YOR179C	15.08208
YOR180C	5.05365
YOR181W	5.20232
YOR182C	4403.9528
YOR183W	0
YOR184W	187.9592
YOR185C	27.8093
YOR186C-A	2.08407
YOR186W	2.22677
YOR187W	157.3878
YOR188W	18.41885
YOR189W	37.8063
YOR190W	2.49858
YOR191W	19.5778
YOR192C	2.99802
YOR192C-A	22.5313
YOR192C-B	69.61
YOR192C-C	105.402
YOR193W	6.83366
YOR194C	9.92343
YOR195W	13.00623
YOR196C	30.0563
YOR197W	112.7315
YOR198C	178.0098
YOR199W	0.171147
YOR200W	6.03749
YOR201C	20.997278
YOR202W	53.5291000109832
YOR203W	1.11927
YOR204W	386.8772
YOR205C	20.05731
YOR206W	96.9643
YOR207C	57.7842
YOR208W	8.72028
YOR209C	120.0379
YOR210W	139.766
YOR211C	16.48649
YOR212W	49.9139
YOR213C	27.88667
YOR214C	0
YOR215C	23.45662
YOR216C	23.8104
YOR217W	25.40422
YOR218C	21.1772
YOR219C	19.1882
YOR220W	24.77003
YOR221C	23.24925
YOR222W	33.7203
YOR223W	0.292799
YOR224C	319.3478
YOR225W	21.839
YOR226C	103.799
YOR227W	10.1201
YOR228C	9.05689000102161
YOR229W	28.08649518
YOR230W	219.9903
YOR231C-A	0
YOR231W	12.889451
YOR232W	179.0261
YOR233W	27.7405311
YOR234C	1600.4178
YOR235W	50.6404
YOR236W	33.77435
YOR237W	2.88333
YOR238W	17.16926
YOR239W	56.2157
YOR241W	43.1855
YOR242C	3.77388
YOR243C	67.149800227409
YOR244W	21.97349
YOR245C	28.0199
YOR246C	84.928
YOR247W	45.8876
YOR248W	66.1835
YOR249C	10.99321
YOR250C	17.0127738077
YOR251C	51.8861
YOR252W	44.7003
YOR253W	77.5916
YOR254C	149.7559
YOR255W	0
YOR256C	26.83536
YOR257W	8.97461
YOR258W	10.7575
YOR259C	66.4688
YOR260W	79.2279
YOR261C	90.9477
YOR262W	27.057290071
YOR263C	13.8515
YOR264W	25.9719
YOR265W	78.926
YOR266W	10.98666
YOR267C	8.77565
YOR268C	0.702443
YOR269W	18.34182
YOR270C	262.6879
YOR271C	91.1709
YOR272W	108.7058
YOR273C	6.457124
YOR274W	17.97013
YOR275C	20.12457
YOR276W	367.9505
YOR277C	25.1502
YOR278W	14.92439
YOR279C	4.3532
YOR280C	20.7862
YOR281C	42.45025
YOR282W	0
YOR283W	61.1251
YOR284W	9.80586
YOR285W	178.6575
YOR286W	178.309
YOR287C	17.3187000500054
YOR288C	23.52749
YOR289W	2.560545
YOR290C	19.9913
YOR291W	19.2271
YOR292C	16.5498
YOR293C-A	0
YOR293W	3214.64
YOR294W	126.5224
YOR295W	15.9124
YOR296W	15.1021
YOR297C	38.7631
YOR298C-A	443.959
YOR298W	2.22712
YOR299W	28.1586
YOR300W	1.9726
YOR301W	19.93856
YOR302W	14.1663
YOR303W	88.2161
YOR304C-A	39.0314
YOR304W	24.0372
YOR305W	25.2782
YOR306C	18.82718
YOR307C	37.5207
YOR308C	11.149
YOR309C	22.6719
YOR310C	174.5078
YOR311C	61.2396
YOR312C	2160.731
YOR313C	3.151651
YOR314W	0
YOR314W-A	0
YOR315W	90.2984
YOR316C	45.08655
YOR316C-A	6.89736
YOR317W	66.2354
YOR318C	7.41191
YOR319W	17.88177
YOR320C	45.12508
YOR321W	25.8540000201174
YOR322C	28.4662
YOR323C	151.3504
YOR324C	17.5625
YOR325W	19.6732
YOR326W	80.8224
YOR327C	91.1071
YOR328W	6.71335
YOR329C	9.21216
YOR329W-A	8.65153
YOR330C	21.3751
YOR331C	149.042
YOR332W	419.556
YOR333C	3.786729
YOR334W	10.45184
YOR335C	268.826
YOR335W-A	0
YOR336W	27.8125
YOR337W	19.72929
YOR338W	17.26006
YOR339C	4.03364
YOR340C	82.516
YOR341W	229.993
YOR342C	45.7732
YOR343C	1.49896
YOR343W-A	0
YOR343W-B	22.2672
YOR344C	48.299
YOR345C	0
YOR346W	11.657679
YOR347C	8.15976
YOR348C	0.876138
YOR349W	9.61034
YOR350C	13.1891
YOR351C	1.54561
YOR352W	13.33121272
YOR353C	13.7455
YOR354C	40.51453
YOR355W	76.8943
YOR356W	26.16633
YOR357C	63.4309
YOR358W	10.06267
YOR359W	20.165552
YOR360C	78.1182
YOR361C	181.723
YOR362C	140.5893
YOR363C	8.95123
YOR364W	3.43266
YOR365C	5.73768e-05
YOR366W	4.47256
YOR367W	38.1372
YOR368W	10.98759
YOR369C	2480.957
YOR370C	70.5633
YOR371C	12.8324
YOR372C	18.18413
YOR373W	7.86664
YOR374W	29.95903
YOR375C	87.9461
YOR376W	1.33923
YOR376W-A	9.584
YOR377W	36.52433
YOR378W	7.28756
YOR379C	0
YOR380W	5.72984
YOR381W	6.29241
YOR381W-A	1.15772
YOR382W	81.35169
YOR383C	207.5929
YOR384W	7.08747
YOR385W	20.09064
YOR386W	6.28808
YOR387C	4.15003
YOR388C	2.69424
YOR389W	5.29394
YOR390W	15.078
YOR391C	0.649254
YOR392W	0.589745
YOR393W	0.194689
YOR394C-A	0
YOR394W	1.24499
YOR396C-A	0
YOR396W	14.2301
YPL001W	25.02766
YPL002C	15.522451
YPL003W	12.22689
YPL004C	164.2393
YPL005W	5.86001506028
YPL006W	25.41287
YPL007C	12.8769
YPL008W	10.4604
YPL009C	20.7363
YPL010W	173.612
YPL011C	25.38246
YPL012W	107.7267
YPL013C	53.5302
YPL014W	2.1190100516791
YPL015C	39.4242
YPL016W	13.4699
YPL017C	0.245564
YPL018W	5.26978
YPL019C	19.19913
YPL020C	11.14012
YPL021W	0.206277
YPL022W	19.82082
YPL023C	28.65399
YPL024W	13.92863
YPL025C	1.256604
YPL026C	19.92962
YPL027W	0.287082
YPL028W	181.8852
YPL029W	12.7419
YPL030W	32.4921
YPL031C	39.2864
YPL032C	22.13524
YPL033C	0.201237
YPL034W	14.09398
YPL035C	4.1523
YPL036W	3.98554
YPL037C	888.1755
YPL038W	21.63785
YPL038W-A	0.633563
YPL039W	17.95483
YPL040C	10.3325
YPL041C	10.63575
YPL042C	12.919345
YPL043W	57.8899
YPL044C	28.6676
YPL045W	14.744764
YPL046C	18.0794
YPL047W	18.83474
YPL048W	189.3731
YPL049C	27.78055
YPL050C	97.0457
YPL051W	18.73084
YPL052W	16.393
YPL053C	50.9154
YPL054W	1.07253
YPL055C	9.88583
YPL056C	1.25408
YPL057C	24.973811
YPL058C	42.4533
YPL059W	74.46405
YPL060C-A	1.80572
YPL060W	6.816491
YPL061W	906.342
YPL062W	0.228333
YPL063W	71.69651
YPL064C	19.56447
YPL065W	11.47241
YPL066W	9.75265
YPL067C	13.46083
YPL068C	12.1661
YPL069C	21.5045
YPL070W	14.0143
YPL071C	22.4091
YPL072W	9.31660015
YPL073C	0.341827
YPL074W	15.12436
YPL075W	24.608
YPL076W	8.65111
YPL077C	9.87626
YPL078C	72.2516
YPL079W	1796.5289
YPL080C	0
YPL081W	211.1132
YPL082C	30.5878
YPL083C	18.98929
YPL084W	19.5054127
YPL085W	25.1212
YPL086C	58.2193
YPL087W	29.879656
YPL088W	10.1783
YPL089C	11.9199
YPL090C	1844.4196
YPL091W	99.1063
YPL092W	26.87042
YPL093W	205.0397
YPL094C	120.5616
YPL095C	13.22617
YPL096C-A	22.25619
YPL096W	9.25487
YPL097W	15.755400578059
YPL098C	90.1951
YPL099C	25.3654
YPL100W	12.48154
YPL101W	43.1068
YPL102C	0.798609
YPL103C	13.47429
YPL104W	15.5667
YPL105C	21.307459
YPL106C	868.855
YPL107W	11.30539
YPL108W	15.726
YPL109C	5.99204
YPL110C	11.1701
YPL111W	56.7001
YPL112C	30.4575
YPL113C	3.1288694
YPL114W	6.76256
YPL115C	13.2205
YPL116W	24.0376
YPL117C	145.7035
YPL118W	64.0894
YPL119C	4.34956
YPL119C-A	3.60343
YPL120W	7.84001
YPL121C	0.380877
YPL122C	22.6468702
YPL123C	5.40625
YPL124W	6.382903
YPL125W	32.5644
YPL126W	90.9674
YPL127C	51.9597
YPL128C	20.51244081
YPL129W	85.5629
YPL130W	0.811326
YPL131W	3302.37
YPL132W	22.02077
YPL133C	11.662403
YPL134C	7.88571
YPL135C-A	0
YPL135W	122.3654
YPL136W	39.8497
YPL137C	35.9875
YPL138C	16.06642
YPL139C	12.6372137817
YPL140C	8.98156000025553
YPL141C	8.99111
YPL142C	366.129
YPL143W	3990.7077
YPL144W	24.40806
YPL145C	145.7526
YPL146C	34.17535
YPL147W	2.49403
YPL148C	7.1474705
YPL149W	27.26570574
YPL150W	17.3685
YPL151C	15.13268
YPL152W	16.253331
YPL152W-A	1.49769
YPL153C	7.31775
YPL154C	233.5883
YPL155C	11.4568
YPL156C	15.84889
YPL157W	22.4326
YPL158C	20.89811
YPL159C	29.1134
YPL160W	325.322
YPL161C	15.2128
YPL162C	11.40763
YPL163C	37.7653
YPL164C	6.42068
YPL165C	9.99381e-08
YPL166W	4.88729
YPL167C	6.05988
YPL168W	8.74211
YPL169C	44.853
YPL170W	35.07493
YPL171C	2.1974
YPL172C	19.1103
YPL173W	25.4885
YPL174C	6.7594
YPL175W	20.26033
YPL176C	28.722851
YPL177C	28.963
YPL178W	74.322
YPL179W	49.5896
YPL180W	15.5
YPL181W	18.4531
YPL182C	7.29166
YPL183C	52.6789
YPL183W-A	45.1953
YPL184C	49.3692
YPL185W	1.77963
YPL186C	1.75363
YPL187W	0.584219
YPL188W	26.4854
YPL189C-A	24.6819
YPL189W	1.759797
YPL190C	18.21636
YPL191C	6.65941000616295
YPL192C	0
YPL193W	15.63874
YPL194W	5.65996
YPL195W	32.5745
YPL196W	15.6867
YPL197C	119.912
YPL198W	246.5488
YPL199C	62.69706
YPL200W	0
YPL201C	2.49
YPL202C	10.8714
YPL203W	18.3347
YPL204W	43.46851
YPL205C	4.1637
YPL206C	27.84695
YPL207W	57.757141
YPL208W	25.6073
YPL209C	4.98923
YPL210C	56.1777
YPL211W	128.6924
YPL212C	61.44176
YPL213W	13.21241
YPL214C	13.74947
YPL215W	34.1287
YPL216W	7.84088
YPL217C	32.33259
YPL218W	331.0924
YPL219W	7.85801
YPL220W	1529.847
YPL221W	52.8697
YPL222C-A	3.78391
YPL222W	7.01656
YPL223C	6.81996
YPL224C	18.64138
YPL225W	254.366
YPL226W	175.4765
YPL227C	44.8521
YPL228W	19.71416
YPL229W	3.488437
YPL230W	1.599
YPL231W	317.587
YPL232W	60.388
YPL233W	13.19153
YPL234C	132.4479
YPL235W	71.4632
YPL236C	11.28297
YPL237W	272.411
YPL238C	131.057
YPL239W	99.6954
YPL240C	162.05749
YPL241C	19.95204
YPL242C	23.074
YPL243W	75.8047
YPL244C	46.0833
YPL245W	39.8074
YPL246C	103.3233
YPL247C	11.601
YPL248C	1.17065
YPL249C	10.2885
YPL249C-A	1616.021
YPL250C	22.27795
YPL250W-A	0
YPL251W	0
YPL252C	19.3039317
YPL253C	8.84431
YPL254W	16.2789
YPL255W	10.6489
YPL256C	24.7781000915954
YPL257W	6.57839
YPL257W-A	4.65447e-10
YPL257W-B	2.68616
YPL258C	6.04947
YPL259C	15.39694
YPL260W	35.57764
YPL261C	0
YPL262W	109.7437
YPL263C	49.5364
YPL264C	4.03187
YPL265W	54.4877
YPL266W	98.8501
YPL267W	15.395
YPL268W	11.7656
YPL269W	5.5075
YPL270W	24.5033
YPL271W	63.5365
YPL272C	6.28979
YPL273W	206.2479
YPL274W	31.2379
YPL277C	2.46569
YPL278C	8.79936
YPL279C	18.9753
YPL280W	0.324627
YPL281C	0.194689
YPL282C	1.24499
YPL283C	11.0499
YPL283W-A	7.08435
YPL283W-B	0
YPR001W	4.24778
YPR002C-A	718.528
YPR002W	3.10759
YPR003C	8.91815
YPR004C	76.4349
YPR005C	4.6819
YPR006C	6.53524
YPR007C	0.495732
YPR008W	30.37645
YPR009W	13.3665
YPR010C	265.387
YPR010C-A	30.28313
YPR011C	10.2439429
YPR012W	3.6025474
YPR013C	8.75222
YPR014C	25.4703
YPR015C	2.41487
YPR016C	263.4936
YPR016W-A	0.541745
YPR017C	19.2154
YPR018W	6.9802635965
YPR019W	33.1188
YPR020W	56.1232
YPR021C	12.2684
YPR022C	19.3667
YPR023C	48.8409
YPR024W	56.540284
YPR025C	17.69748
YPR026W	4.5901
YPR027C	9.21835
YPR028W	355.8058
YPR029C	40.9815
YPR030W	3.85705
YPR031W	13.7165
YPR032W	16.0791
YPR033C	189.457
YPR034W	31.6411
YPR035W	406.269
YPR036W	218.1867
YPR036W-A	214.128
YPR037C	19.04982
YPR038W	5.96466
YPR039W	0
YPR040W	9.4957300274804
YPR041W	157.5469
YPR042C	0.072192
YPR043W	3502.4134
YPR044C	0
YPR045C	24.93333
YPR046W	13.68299
YPR047W	8.80502
YPR048W	27.993
YPR049C	8.78409
YPR050C	22.011
YPR051W	14.7518
YPR052C	225.211
YPR053C	15.2188
YPR054W	10.2253
YPR055W	17.8446
YPR056W	18.61963
YPR057W	10.238317
YPR058W	7.93422
YPR059C	6.85417
YPR060C	61.9748
YPR061C	5.80977
YPR062W	71.2941
YPR063C	85.9406
YPR064W	1.82743
YPR065W	9.30681
YPR066W	3.9188
YPR067W	41.9383
YPR068C	6.7157
YPR069C	291.532
YPR070W	19.57615
YPR071W	22.41913
YPR072W	38.881
YPR073C	72.2242
YPR074C	623.849
YPR074W-A	2.20434
YPR075C	46.4159
YPR076W	27.6955
YPR077C	0.991322
YPR078C	0.58842
YPR079W	18.71062
YPR080W	7673.74
YPR081C	13.1577
YPR082C	39.5384
YPR083W	8.82919
YPR084W	10.56094
YPR085C	13.77769
YPR086W	60.8559
YPR087W	0
YPR088C	62.7577
YPR089W	30.7374
YPR091C	31.34471
YPR092W	1.52954
YPR093C	20.5104
YPR094W	31.128
YPR095C	13.5784
YPR096C	12.5797
YPR097W	35.95389
YPR098C	44.79842
YPR099C	29.370072
YPR100W	29.2735
YPR101W	28.2674
YPR102C	2134.563
YPR103W	104.6892
YPR104C	16.1513
YPR105C	34.5256
YPR106W	21.92190565381
YPR107C	17.92752
YPR108W	109.2759
YPR108W-A	3.02321
YPR109W	24.66556
YPR110C	272.672
YPR111W	8.94945
YPR112C	44.0964
YPR113W	229.214
YPR114W	55.1911
YPR115W	17.6331000002532
YPR116W	12.41405
YPR117W	11.5079
YPR118W	126.7099
YPR119W	33.1335
YPR120C	10.47256
YPR121W	8.44601
YPR122W	27.8731
YPR123C	0
YPR124W	119.51
YPR125W	21.19283
YPR126C	12.5669
YPR127W	24.44911
YPR128C	41.5019
YPR129W	43.5595
YPR130C	4.93632e-08
YPR131C	38.13098
YPR132W	1910.592
YPR133C	35.1394
YPR133W-A	239.163
YPR134W	15.92567
YPR135W	15.82033
YPR136C	15.2632
YPR137C-A	64.3091
YPR137C-B	52.8937
YPR137W	57.3398
YPR138C	29.78108
YPR139C	61.0491
YPR140W	28.9596
YPR141C	7.57666
YPR142C	1.20317
YPR143W	37.2583
YPR144C	39.86898
YPR145C-A	5.5362
YPR145W	334.884
YPR146C	9.28616
YPR147C	41.8012
YPR148C	56.0533
YPR149W	241.094
YPR150W	0.724398
YPR151C	0.515715
YPR152C	2.84339
YPR153W	6.33117
YPR154W	28.05015
YPR155C	11.027500464043
YPR156C	18.48902
YPR157W	3.38227
YPR158C-C	40.6213
YPR158C-D	106.694
YPR158W	10.3906101
YPR158W-A	0
YPR158W-B	20.5566
YPR159C-A	0
YPR159W	124.0372
YPR160C-A	0
YPR160W	6.46782
YPR160W-A	0
YPR161C	29.95573
YPR162C	16.2386
YPR163C	301.068
YPR164W	21.1896
YPR165W	373.609
YPR166C	63.8643
YPR167C	8.01536
YPR168W	8.83575
YPR169W	47.3928
YPR169W-A	19.5314
YPR170C	5.65496
YPR170W-A	41.3244
YPR170W-B	218.65
YPR171W	11.440969
YPR172W	40.41578
YPR173C	46.8726
YPR174C	23.04445
YPR175W	20.22523
YPR176C	21.614
YPR177C	5.27126
YPR178W	10.42063
YPR179C	11.04109
YPR180W	25.03013
YPR181C	109.6863
YPR182W	43.1263
YPR183W	109.3875
YPR184W	4.01424
YPR185W	8.4620355
YPR186C	17.45786
YPR187W	298.686
YPR188C	13.8813
YPR189W	25.3938
YPR190C	45.50063
YPR191W	72.2732
YPR192W	3.00451
YPR193C	1.3445514
YPR194C	5.41134
YPR195C	3.77946
YPR196W	5.15748
YPR197C	0
YPR198W	17.212
YPR199C	24.9701
YPR200C	7.08717
YPR201W	3.2091373
YPR202W	27.1093
YPR203W	20.5349
YPR204C-A	0
YPR204W	42.6404
