"","logFC","logCPM","F","PValue","FDR"
"YBR048W",-1.78351296584426,9.1431538879462,132.380723844881,7.80331858436371e-07,1.9573820510091e-05
"YNR034W-A",2.55336448793092,3.24594790481082,132.212834668293,7.8507232686799e-07,1.96021700810294e-05
"YNL010W",-1.17898243614542,7.23699313916976,132.108600633361,7.87427404350541e-07,1.96021700810294e-05
"YFR053C",3.10041317274465,7.62902213082322,131.878611511689,7.93485749879113e-07,1.9678446597002e-05
"YBR189W",-1.97974694769808,10.0608629471674,131.406180435742,8.06107534761915e-07,1.99163109716365e-05
"YDR500C",-1.50232511487594,8.39565806294935,131.156531102104,8.12876035404686e-07,2.0008319493182e-05
"YOL097C",-1.04612206790802,7.72062681589425,130.658674632008,8.2658103849095e-07,2.02697409886661e-05
"YPL154C",1.02538190997274,9.35998946555031,130.258211974169,8.37808827954591e-07,2.04686974621471e-05
"YHR068W",-1.01874097786564,8.28003640981825,130.067821117931,8.43211762583145e-07,2.05243989025794e-05
"YBR082C",0.756057703714927,7.53521101846837,129.6996161385,8.53781228089189e-07,2.07049824022219e-05
"YER163C",1.02365894523191,5.78904351494122,128.564416978902,8.87396053070527e-07,2.14191697757205e-05
"YDR454C",-1.37828881167128,7.43306592443836,128.486862578555,8.89749444426613e-07,2.14191697757205e-05
"YLR450W",-0.976887733389729,7.25905032607325,127.766292730696,9.11992060602081e-07,2.18744957017404e-05
"YOR167C",-1.58975131449953,8.45847952825335,127.353564647754,9.25036143520827e-07,2.20333611835823e-05
"YPR033C",-0.980472032617355,8.31092244357421,127.344639593932,9.25320707040279e-07,2.20333611835823e-05
"YML024W",-1.88827253108612,9.1629352070997,126.360970569632,9.5734577825973e-07,2.27136334105522e-05
"YDR417C",-1.80405733554628,7.95962146670147,126.022364445786,9.6867995300106e-07,2.28998728457661e-05
"YDR058C",1.07628727077518,4.13461167183788,125.788309431506,9.76655322077662e-07,2.30056586978294e-05
"YKL006W",-1.91558676356537,9.14342035133926,124.124199917446,1.03532015964051e-06,2.43004431755622e-05
"YOR063W",-1.47891557614407,11.7245005412499,123.963731757601,1.04120511007929e-06,2.4351601364559e-05
"YLR348C",-0.884819197813653,5.74836671702793,123.528733489357,1.05736469060969e-06,2.4602158027463e-05
"YIR039C",2.05018887865269,4.20023394599316,123.35116822105,1.0641750139798e-06,2.4602158027463e-05
"YJL130C",-1.16522960925595,10.6779754849826,123.29798237063,1.06605851391766e-06,2.4602158027463e-05
"YLR325C",-1.62604723765328,9.19212488571337,123.188513363232,1.07021379575123e-06,2.4602158027463e-05
"YIL015W",-1.10990451490565,7.99902926200144,123.177431998567,1.07063560496872e-06,2.4602158027463e-05
"YNL160W",2.51289835833757,8.94663209693214,122.783902220962,1.08574389089955e-06,2.4848016310962e-05
"YOL038W",0.746957409710496,7.69413332822538,122.651461313121,1.09088660799248e-06,2.4848016310962e-05
"YLR150W",-1.84780649412514,9.92525417878995,122.605515446916,1.09267752797748e-06,2.4848016310962e-05
"YHR154W",-1.12017990048813,5.9150556543509,122.231852540511,1.10737758437707e-06,2.5095467188021e-05
"YHR064C",-1.31403165607777,9.42471952890337,122.134922458612,1.11122862359766e-06,2.5096201080013e-05
"YLR388W",-1.5037856709151,7.19808857405889,121.135862844004,1.15189587430641e-06,2.58481340004991e-05
"YPR184W",1.98713877523022,6.61854312392517,121.124022388945,1.15238941907277e-06,2.58481340004991e-05
"YER074W",-1.87254627606245,9.01215895242984,121.017786885009,1.15682045709124e-06,2.58592654557947e-05
"YHR193C",-1.24762468118569,7.92586726634923,120.585732973075,1.17506010776747e-06,2.61779492482976e-05
"YMR246W",-1.07150306513571,9.64420190500443,120.348800056683,1.18521059641226e-06,2.63148785122344e-05
"YLR340W",-1.88771494874309,10.7456064176878,119.87640472531,1.2057682046611e-06,2.66811738755311e-05
"YGL030W",-1.72835719840051,8.41602426960447,119.617761641237,1.21720717152431e-06,2.67710896068494e-05
"YMR260C",-1.14221961578799,7.7842134964066,119.600424623618,1.21797866592331e-06,2.67710896068494e-05
"YHR021C",-1.50892617422056,8.73331908039077,119.451404282108,1.22463421028341e-06,2.68276534332752e-05
"YDR064W",-1.62509435710766,9.81609187571819,119.109346836848,1.24007899081665e-06,2.7075744610123e-05
"YMR189W",1.25487022899413,7.59931457559588,118.687423491906,1.25945718040288e-06,2.74077900318137e-05
"YGR258C",1.12787913677463,6.43663440452727,118.307086310702,1.27724146884464e-06,2.77030723869538e-05
"YGR020C",-0.876665756411476,6.77309714076558,118.142987445307,1.28500801450547e-06,2.77798443135853e-05
"YLR172C",-0.786871943224736,7.21717641993233,117.8851829425,1.29732612311309e-06,2.79541878068826e-05
"YGL225W",-1.2379997893677,7.58938866093059,117.629940714945,1.30966337875613e-06,2.80438132617002e-05
"YGL013C",0.704299661732351,7.30228641716322,117.622609580747,1.31001988304047e-06,2.80438132617002e-05
"YPL143W",-1.7327018284139,9.06147285266151,117.213198353107,1.33011435520827e-06,2.83815309819115e-05
"YBL087C",-1.79896236875332,8.65915368842536,116.568478709292,1.36252246710622e-06,2.89789568084857e-05
"YBR170C",0.858591627848398,6.6936535863392,116.444272008307,1.36887602686163e-06,2.89860962298285e-05
"YHR010W",-1.88664752570335,9.10755721191701,116.389681802865,1.37167923424782e-06,2.89860962298285e-05
"YER117W",-1.57757760599665,9.1652876268127,116.257453673585,1.37849914260218e-06,2.90368473242997e-05
"YOR276W",-0.911143569523268,7.01222645660834,116.149120786903,1.38411754490251e-06,2.90418077275011e-05
"YJL001W",0.755639331561374,7.34195050825517,116.082760145255,1.38757267596399e-06,2.90418077275011e-05
"YKL015W",0.844922168758773,7.17887527322237,115.898183969969,1.39723825507489e-06,2.91512692455626e-05
"YER169W",0.782185239869822,6.77369512088318,115.022655172276,1.44421524562933e-06,3.00360208679619e-05
"YER073W",-1.63220157588618,7.45641346449451,114.215710676653,1.48921958850185e-06,3.08742938032624e-05
"YGR118W",-1.52774336899376,8.87903925683108,114.12479672624,1.4943958201657e-06,3.08841802834245e-05
"YCL009C",-1.23240275166463,7.53660707318563,113.824721342807,1.51163721638327e-06,3.10771630437037e-05
"YDL130W",-1.79219268213306,8.50706051991007,113.797878492088,1.5131911402899e-06,3.10771630437037e-05
"YOL039W",-1.90207062386957,9.54406778393668,113.511610348462,1.52988539165268e-06,3.13221395449889e-05
"YDL124W",1.30854225001399,8.51552485625909,113.124690883183,1.55280615670161e-06,3.16926772106925e-05
"YJL068C",0.691664697208384,6.14908788204916,112.150194049766,1.61240830652817e-06,3.2746835122146e-05
"YJL190C",-1.96353496995565,9.48978965147819,112.118036366838,1.6144209646341e-06,3.2746835122146e-05
"YPL079W",-1.72118985770183,8.95613819103335,111.889671212875,1.62880909483176e-06,3.28454241955646e-05
"YMR215W",-1.25114370485073,7.19277838908205,111.875898500773,1.6296820535018e-06,3.28454241955646e-05
"YER003C",-0.97756425692685,7.48128494945879,111.729113133976,1.63901840189653e-06,3.28454241955646e-05
"YPR043W",-1.37153311187373,8.95639096431963,111.725129737029,1.63927254049683e-06,3.28454241955646e-05
"YPL090C",-1.8392363368774,9.71712900473968,111.192313177476,1.67371961592516e-06,3.34336939691797e-05
"YNL031C",-1.18513591833413,9.02237712688781,110.91434342525,1.69203926084935e-06,3.36972182493998e-05
"YLR183C",-1.31967310939535,5.30262192643268,110.712045591489,1.70552879182133e-06,3.38632483983376e-05
"YGR123C",-0.696777948224519,6.97509553777362,110.456782202319,1.72272823343221e-06,3.41017167172183e-05
"YPL273W",-1.09518349107659,7.65749978453544,109.916560301725,1.75983520072103e-06,3.47316424598757e-05
"YJL189W",-1.72160102425672,8.15699819849822,109.800737095786,1.76791676316114e-06,3.47866735553743e-05
"YMR230W",-1.55655378846273,7.97127808266694,109.421618179139,1.79468683868472e-06,3.52080056830925e-05
"YER035W",1.08282861047692,5.80743258508615,108.997554910368,1.82521801247976e-06,3.57003951726695e-05
"YPR163C",-0.963579482233982,8.64535624116214,108.395060165192,1.86968180472661e-06,3.64615692007812e-05
"YER118C",-0.774397194126328,6.11851889625607,108.301043201909,1.87673969401173e-06,3.64909268314944e-05
"YDL136W",-1.51175365021381,8.18702700764005,108.151106050624,1.88805981378478e-06,3.66027406967362e-05
"YLR432W",-0.995949534354244,9.34342166873732,107.937084218101,1.90436361410497e-06,3.68102284467585e-05
"YBR084C-A",-1.78007451633922,9.60668039900223,107.641097975855,1.92719395399014e-06,3.71422834769009e-05
"YGL189C",-1.82264805399367,10.0924262412788,107.294074137914,1.95438553181464e-06,3.7503710449206e-05
"YER069W",1.20436823913017,6.42683402654536,107.254004641721,1.95755647753542e-06,3.7503710449206e-05
"YPL037C",-1.03466984443635,8.3689662630905,107.184512524161,1.96306701073141e-06,3.7503710449206e-05
"YJL080C",-1.58317202562348,8.94313436562486,107.091168079576,1.97050035448724e-06,3.75366038541744e-05
"YPR132W",-1.8858252694946,8.94648570896883,106.842708649777,1.99045323341223e-06,3.78071059248126e-05
"YLR333C",-1.64366792545394,8.03847833220049,106.710537579745,2.00116740449367e-06,3.78462640397834e-05
"YGR085C",-1.25368293060628,9.05127737176715,106.675340652576,2.00403224069456e-06,3.78462640397834e-05
"YNR021W",-0.91365700075684,7.59942831696161,106.427386289088,2.02435689183207e-06,3.81205544215482e-05
"YER025W",-0.753734609792236,8.58081549039549,106.202650821543,2.04299457145115e-06,3.83616009245057e-05
"YGR148C",-1.5808641582266,8.78260238008121,105.778595405058,2.07873299264962e-06,3.89214621871604e-05
"YJR078W",2.48251465295086,4.82898539518239,105.196792085537,2.12964335213775e-06,3.97614094041173e-05
"YJL045W",2.30124450794645,3.61538173648318,105.018516660826,2.14525198963069e-06,3.98827623026834e-05
"YMR250W",2.52983522630112,6.68012511030626,104.967384809304,2.14924109566689e-06,3.98827623026834e-05
"YML126C",-1.01855518008738,8.77315086052186,104.9098431335,2.15434884623442e-06,3.98827623026834e-05
"YER090W",-0.763146265256669,7.51317267246248,104.710642147768,2.17215529874083e-06,4.00994511891144e-05
"YCR053W",-0.969436657097011,8.44088398923961,104.073300511951,2.23033892330324e-06,4.10080685540755e-05
"YHL033C",-1.73409342594115,9.11587531160279,104.035444102163,2.2338540082713e-06,4.10080685540755e-05
"YDR471W",-1.31869122886784,8.5962243575847,103.504065208797,2.28391136419938e-06,4.18102102660677e-05
"YNL305C",0.911160776362625,5.73525564243873,103.030669818718,2.32966035825419e-06,4.25292440956849e-05
"YMR319C",-0.808305298766848,7.44015393280165,102.660665738029,2.36618851049594e-06,4.30764290608846e-05
"YGR254W",1.79494198051846,10.6229079015963,102.432331318323,2.38907906204485e-06,4.33730044081733e-05
"YOR074C",-1.10306446364783,4.73063863156911,101.707007054678,2.46360934417703e-06,4.4602866694026e-05
"YML106W",-0.941103968400027,7.86531973526491,101.290762319909,2.50763781521778e-06,4.52752629714595e-05
"YPR078C",3.28163383109697,2.2548169389132,101.271303732266,2.51919836505253e-06,4.53593743976034e-05
"YGR264C",-0.96736619977849,9.2248138559892,100.63360131976,2.57912840408283e-06,4.63115624907988e-05
"YNR043W",-0.737539420117986,7.7109400745382,100.43673034877,2.60102550953209e-06,4.65464032142668e-05
"YIL052C",-1.70414991074847,8.24401012815014,100.388966808174,2.60637193896077e-06,4.65464032142668e-05
"YMR251W-A",2.22287076049834,8.2946032934989,99.9267337099309,2.65880807931743e-06,4.73541644912578e-05
"YKL145W",0.653018422132996,7.79931383154124,99.7548026606446,2.67863804400905e-06,4.74680561901336e-05
"YMR002W",0.951695334095046,7.76097119436072,99.7460848311938,2.67964833331399e-06,4.74680561901336e-05
"YBR149W",0.796911358885566,7.64044167398631,99.6052670262652,2.69603127951963e-06,4.75035349722476e-05
"YPL111W",-0.838291151126272,6.38725762162763,99.6046220646317,2.69610750831533e-06,4.75035349722476e-05
"YNL096C",-1.29087128039168,8.24843851312003,99.2637264454473,2.7362741802333e-06,4.80823366644205e-05
"YPR007C",1.76551456861735,2.54790655104761,99.0727968206589,2.76299400865285e-06,4.8422390999644e-05
"YDR019C",1.66743400171911,6.24601155171787,98.5510067822293,2.82262969713184e-06,4.93359637488044e-05
"YBR283C",-0.635103433910011,8.34099233162647,98.3160487926287,2.85181624705327e-06,4.97138895905414e-05
"YPL106C",1.23399799365893,11.8032371676405,98.2111491260325,2.86496653327383e-06,4.98110054409407e-05
"YDL112W",-1.00115004901647,7.6231445457793,97.9801631727813,2.8941838562076e-06,5.01862171583017e-05
"YOR168W",-0.779711364123869,8.7175562444635,97.8721278616332,2.9079730027134e-06,5.0292627825875e-05
"YOL156W",1.61101521667045,4.66615772584917,97.3941153924439,2.96997771621257e-06,5.12301668003911e-05
"YBR187W",-1.50395071323053,6.08963130012778,96.9098578842727,3.03438359279351e-06,5.2204107256123e-05
"YOR100C",2.46347397187615,2.42479632671834,96.3214029357613,3.1202645222865e-06,5.3541458069104e-05
"YPR080W",-1.26180086676176,13.3141143004602,96.0377865125594,3.15474238003438e-06,5.39921013582968e-05
"YMR079W",-0.889853981244367,7.62511046715689,95.7781722949246,3.19168825267919e-06,5.44825329782017e-05
"YLR180W",-1.51457795819755,8.24330436241898,95.5005319586186,3.23178191788038e-06,5.50240175241188e-05
"YDR070C",1.93839507361565,2.60845888238828,95.3694274363218,3.25277953328383e-06,5.52384162603136e-05
"YBR105C",1.7774214778864,7.19486057048725,95.2486078443028,3.26869287599109e-06,5.53655917036428e-05
"YHR013C",-0.690905435365442,6.1799772062777,94.7338043601219,3.34572322003259e-06,5.65246606736611e-05
"YEL060C",1.64418164774979,8.25807697628376,94.5740928682679,3.37006584932539e-06,5.67899301583755e-05
"YMR076C",-1.25868414538084,6.02597179322239,94.2967800554206,3.412850763583e-06,5.73638240876405e-05
"YOR176W",-0.796314670432353,6.7286284151297,93.9471259135086,3.46773524998009e-06,5.81376430175233e-05
"YER055C",-1.11085452960997,7.07750796462268,93.8056643118308,3.49024481959427e-06,5.83661296548944e-05
"YCR034W",-1.1089716342306,6.87863123744692,93.5132240506341,3.5373438479932e-06,5.90036136269322e-05
"YFL004W",-0.709713141917779,7.62624293306924,92.8324814029992,3.65000240248205e-06,6.04700281632016e-05
"YLR285W",-0.644071481352309,5.8553089032753,92.8232785826709,3.65155754413807e-06,6.04700281632016e-05
"YPL241C",-1.64078253611623,3.69579285670784,92.8178214440259,3.65286080048555e-06,6.04700281632016e-05
"YKL142W",0.881198402723888,6.54703959237306,92.6001781327763,3.68944190989634e-06,6.09221412860271e-05
"YLR175W",-0.764666281188442,8.3465485817693,92.4853630955926,3.70912386881703e-06,6.10008428254449e-05
"YBL058W",0.674052953372304,7.45546487114911,92.4641663269643,3.71277193094613e-06,6.10008428254449e-05
"YKR057W",-1.53055586191178,7.65114804797548,92.1185695144632,3.77286481376268e-06,6.18335849278013e-05
"YGL103W",-1.59442148101722,9.88496922141345,91.9719942537465,3.79870740227806e-06,6.21022513626154e-05
"YLR042C",-1.19466705591706,3.40776821600125,91.9020029503922,3.81153171833612e-06,6.21572864836351e-05
"YBR078W",-0.900103091869403,9.7814074659754,91.8063008865017,3.82818026474188e-06,6.22742591581278e-05
"YDR032C",0.879491003492584,7.46645105280357,91.6117286067074,3.86314552416627e-06,6.26878824316561e-05
"YNR028W",-0.680470298387927,5.36619102333988,91.5336205544214,3.87729606372786e-06,6.27625362828066e-05
"YLR083C",-0.987485064646929,7.88717619027911,91.0995299743687,3.95705813448886e-06,6.38962802453583e-05
"YGR087C",2.19720072063456,2.85370561362078,91.0238746008174,3.97646963299877e-06,6.40523490884018e-05
"YML007W",0.803884132745753,7.61604452827832,90.9420153207627,3.98649449658511e-06,6.40568259940278e-05
"YDR001C",1.30662929653572,7.56212914705476,90.8178361043996,4.00988874708752e-06,6.42755825508761e-05
"YOL121C",-1.55959914231035,8.27040662290784,90.6329161179786,4.0450349963852e-06,6.4681192204972e-05
"YDL227C",-3.5283451582691,5.62037837283211,90.5189255950532,4.06703621400265e-06,6.48722400535846e-05
"YPR127W",0.888007865702357,5.81176731885403,90.4379940600458,4.08249312728402e-06,6.48722400535846e-05
"YPR069C",-1.27538746615516,7.78251249799534,90.4167496935487,4.08659576722216e-06,6.48722400535846e-05
"YJL039C",-0.616393309713277,8.24564560961569,90.1785919239871,4.13298607088586e-06,6.54505649587033e-05
"YOR271C",-1.03127681089703,6.85260479131627,90.1052228677694,4.14740693261085e-06,6.55210537526888e-05
"YIR028W",1.2781787316238,3.60126963908902,89.6855201952588,4.23156835952814e-06,6.66903291578392e-05
"YDR037W",-0.841835669187216,9.64731553764361,89.0752346212753,4.35643505386055e-06,6.83520434407643e-05
"YBL032W",-0.801154678856173,6.9862100512033,89.0686780506349,4.35780678662207e-06,6.83520434407643e-05
"YDL204W",1.07028050086974,4.61353949618815,88.9936040309318,4.37356971291462e-06,6.84359527458926e-05
"YKL080W",-0.785052120775473,8.33390980166935,88.6610768731133,4.44407762927428e-06,6.93740574337069e-05
"YDR204W",0.788284304143948,5.79882459602225,88.2983355401375,4.52260751060901e-06,7.04326458761194e-05
"YJL161W",1.78480715906911,3.73602591702625,88.1227030996942,4.56174692854449e-06,7.08742336037692e-05
"YLR043C",-0.943396112420499,7.20020970793607,88.0624275947057,4.57457698131111e-06,7.09059432103222e-05
"YHR026W",-1.13267506024684,7.15770744563333,87.6551234933624,4.66602850491678e-06,7.21532690219131e-05
"YOL126C",-1.83031437100659,5.98219208826503,87.5733290415499,4.68466566618803e-06,7.22714149253234e-05
"YBR173C",0.869735655650065,6.43834001305978,86.7833728352705,4.86933420062938e-06,7.47878414518351e-05
"YHR072W",-0.567416424365743,6.80929777058853,86.7783255714484,4.87054110489735e-06,7.47878414518351e-05
"YJL133C-A",2.47869372426178,4.31731624790816,86.6659976884293,4.89802253942701e-06,7.5034508459474e-05
"YIL107C",1.06511965325706,5.65823226509768,86.2766777165042,4.9924513324432e-06,7.63032329228295e-05
"YDR144C",-1.03680172196961,7.1183951524235,85.9375086430975,5.07696761626085e-06,7.74149215175552e-05
"YDL191W",-1.57168774539775,9.06310678904616,85.8758074056739,5.09252932664532e-06,7.74724600340579e-05
"YOR059C",1.15267249031658,5.15748503266454,85.7133385836549,5.13379956574686e-06,7.79199324390031e-05
"YOR164C",-0.657330764433799,6.71424235963807,85.5408307437012,5.17803641952685e-06,7.84102657814067e-05
"YLR100W",-0.639638401382369,7.11500909553461,85.3517728284198,5.22706419935943e-06,7.8970726248713e-05
"YNR016C",-1.16517827679237,10.8418699063939,85.0790984872853,5.298772301414e-06,7.98509876947379e-05
